"coef","t","n","value"
"b",14,"esp",9038.12046680793
"b",14,"fin",5088.38189578684
"b",14,"fra",1924.99875993735
"b",14,"gbr",2602.99896711378
"b",14,"golf57",4424.38242626521
"b",14,"grc",6523.82419253399
"b",14,"hun",7416.15304726845
"b",14,"idn",1990.32712767754
"b",14,"irl",5399.48716413434
"b",14,"ita",11383.4545557602
"b",14,"jpn",11283.6491127584
"b",14,"meme",10059.0646816598
"b",14,"mex",8520.39659242988
"b",14,"mys",4516.950045567
"b",14,"nde",1783.08555178958
"b",14,"nld",8411.70518198938
"b",14,"noan",4386.58303224178
"b",14,"noap",3717.46373553367
"b",14,"nor",4700.49263933474
"b",14,"oeu",4055.7817198165
"b",14,"osea",2918.93520917065
"b",14,"pol",1686.33352262126
"b",14,"prt",9310.93276854518
"b",14,"rcam",5301.10645648473
"b",14,"rcz",3123.26407746884
"b",14,"rfa",7691.12098383152
"b",14,"ris",1284.59643645293
"b",14,"rjan57",3396.03145488483
"b",14,"rom",8936.61771172307
"b",14,"rsaf",4404.75337883699
"b",14,"rsam",2835.70951155697
"b",14,"rsas",3667.48055065396
"b",14,"rsl",9635.07353082936
"b",14,"rus",2591.15185309188
"b",14,"slo",13155.5222222554
"b",14,"sui",8260.26224108735
"b",14,"swe",7350.32460434705
"b",14,"tha",3532.63825109435
"b",14,"tur",3478.79834911377
"b",14,"ukr",2104.07270657334
"b",14,"usa",3163.71654025838
"b",14,"vnm",1675.7571961741
"b",14,"zaf",3420.23196486706
"b",15,"arg",2895.53498420948
"b",15,"aus",3673.32233108811
"b",15,"aut",5003.92121166896
"b",15,"bel",7312.880584184
"b",15,"bgr",6644.4286929055
"b",15,"blt",7049.14844808181
"b",15,"bra",308.268180937094
"b",15,"can",1661.2236581903
"b",15,"chl",3796.09407170932
"b",15,"chn",2129.73106779547
"b",15,"cor",4084.77595187148
"b",15,"cro",13717.1088652447
"b",15,"dnk",4490.15779398366
"b",15,"egy",5838.57534656868
"b",15,"esp",9038.12046680793
"b",15,"fin",5088.38189578684
"b",15,"fra",1924.99875993735
"b",15,"gbr",2602.99896711378
"b",15,"golf57",4424.38242626521
"b",15,"grc",6523.82419253399
"b",15,"hun",7416.15304726845
"b",15,"idn",1990.32712767754
"b",15,"irl",5399.48716413434
"b",15,"ita",11383.4545557602
"b",15,"jpn",11283.6491127584
"b",15,"meme",10059.0646816598
"b",15,"mex",8520.39659242988
"b",15,"mys",4516.950045567
"b",15,"nde",1783.08555178958
"b",15,"nld",8411.70518198938
"b",15,"noan",4386.58303224178
"b",15,"noap",3717.46373553367
"b",15,"nor",4700.49263933474
"b",15,"oeu",4055.7817198165
"b",15,"osea",2918.93520917065
"b",15,"pol",1686.33352262126
"b",15,"prt",9310.93276854518
"b",15,"rcam",5301.10645648473
"b",15,"rcz",3123.26407746884
"b",15,"rfa",7691.12098383152
"b",15,"ris",1284.59643645293
"b",15,"rjan57",3396.03145488483
"b",15,"rom",8936.61771172307
"b",15,"rsaf",4404.75337883699
"b",15,"rsam",2835.70951155697
"b",15,"rsas",3667.48055065396
"b",15,"rsl",9635.07353082936
"b",15,"rus",2591.15185309188
"b",15,"slo",13155.5222222554
"b",15,"sui",8260.26224108735
"b",15,"swe",7350.32460434705
"b",15,"tha",3532.63825109435
"b",15,"tur",3478.79834911377
"b",15,"ukr",2104.07270657334
"b",15,"usa",3163.71654025838
"b",15,"vnm",1675.7571961741
"b",15,"zaf",3420.23196486706
"b",16,"arg",2895.53498420948
"b",16,"aus",3673.32233108811
"b",16,"aut",5003.92121166896
"b",16,"bel",7312.880584184
"b",16,"bgr",6644.4286929055
"b",16,"blt",7049.14844808181
"b",16,"bra",308.268180937094
"b",16,"can",1661.2236581903
"b",16,"chl",3796.09407170932
"b",16,"chn",2129.73106779547
"b",16,"cor",4084.77595187148
"b",16,"cro",13717.1088652447
"b",16,"dnk",4490.15779398366
"b",16,"egy",5838.57534656868
"b",16,"esp",9038.12046680793
"b",16,"fin",5088.38189578684
"b",16,"fra",1924.99875993735
"b",16,"gbr",2602.99896711378
"b",16,"golf57",4424.38242626521
"b",16,"grc",6523.82419253399
"b",16,"hun",7416.15304726845
"b",16,"idn",1990.32712767754
"b",16,"irl",5399.48716413434
"b",16,"ita",11383.4545557602
"b",16,"jpn",11283.6491127584
"b",16,"meme",10059.0646816598
"b",16,"mex",8520.39659242988
"b",16,"mys",4516.950045567
"b",16,"nde",1783.08555178958
"b",16,"nld",8411.70518198938
"b",16,"noan",4386.58303224178
"b",16,"noap",3717.46373553367
"b",16,"nor",4700.49263933474
"b",16,"oeu",4055.7817198165
"b",16,"osea",2918.93520917065
"b",16,"pol",1686.33352262126
"b",16,"prt",9310.93276854518
"b",16,"rcam",5301.10645648473
"b",16,"rcz",3123.26407746884
"b",16,"rfa",7691.12098383152
"b",16,"ris",1284.59643645293
"b",16,"rjan57",3396.03145488483
"b",16,"rom",8936.61771172307
"b",16,"rsaf",4404.75337883699
"b",16,"rsam",2835.70951155697
"b",16,"rsas",3667.48055065396
"b",16,"rsl",9635.07353082936
"b",16,"rus",2591.15185309188
"b",16,"slo",13155.5222222554
"b",16,"sui",8260.26224108735
"b",16,"swe",7350.32460434705
"b",16,"tha",3532.63825109435
"b",16,"tur",3478.79834911377
"b",16,"ukr",2104.07270657334
"b",16,"usa",3163.71654025838
"b",16,"vnm",1675.7571961741
"b",16,"zaf",3420.23196486706
"b",17,"arg",2895.53498420948
"b",17,"aus",3673.32233108811
"b",17,"aut",5003.92121166896
"b",17,"bel",7312.880584184
"b",17,"bgr",6644.4286929055
"b",17,"blt",7049.14844808181
"b",17,"bra",308.268180937094
"b",17,"can",1661.2236581903
"b",17,"chl",3796.09407170932
"b",17,"chn",2129.73106779547
"b",17,"cor",4084.77595187148
"b",17,"cro",13717.1088652447
"b",17,"dnk",4490.15779398366
"b",17,"egy",5838.57534656868
"b",17,"esp",9038.12046680793
"b",17,"fin",5088.38189578684
"b",17,"fra",1924.99875993735
"b",17,"gbr",2602.99896711378
"b",17,"golf57",4424.38242626521
"b",17,"grc",6523.82419253399
"b",17,"hun",7416.15304726845
"b",17,"idn",1990.32712767754
"b",17,"irl",5399.48716413434
"b",17,"ita",11383.4545557602
"b",17,"jpn",11283.6491127584
"b",17,"meme",10059.0646816598
"b",17,"mex",8520.39659242988
"b",17,"mys",4516.950045567
"b",17,"nde",1783.08555178958
"b",17,"nld",8411.70518198938
"b",17,"noan",4386.58303224178
"b",17,"noap",3717.46373553367
"b",17,"nor",4700.49263933474
"b",17,"oeu",4055.7817198165
"b",17,"osea",2918.93520917065
"b",17,"pol",1686.33352262126
"b",17,"prt",9310.93276854518
"b",17,"rcam",5301.10645648473
"b",17,"rcz",3123.26407746884
"b",17,"rfa",7691.12098383152
"b",17,"ris",1284.59643645293
"b",17,"rjan57",3396.03145488483
"b",17,"rom",8936.61771172307
"b",17,"rsaf",4404.75337883699
"b",17,"rsam",2835.70951155697
"b",17,"rsas",3667.48055065396
"b",17,"rsl",9635.07353082936
"b",17,"rus",2591.15185309188
"b",17,"slo",13155.5222222554
"b",17,"sui",8260.26224108735
"b",17,"swe",7350.32460434705
"b",17,"tha",3532.63825109435
"b",17,"tur",3478.79834911377
"b",17,"ukr",2104.07270657334
"b",17,"usa",3163.71654025838
"b",17,"vnm",1675.7571961741
"b",17,"zaf",3420.23196486706
"b",18,"arg",2895.53498420948
"b",18,"aus",3673.32233108811
"b",18,"aut",5003.92121166896
"b",18,"bel",7312.880584184
"b",18,"bgr",6644.4286929055
"b",18,"blt",7049.14844808181
"b",18,"bra",308.268180937094
"b",18,"can",1661.2236581903
"b",18,"chl",3796.09407170932
"b",18,"chn",2129.73106779547
"b",18,"cor",4084.77595187148
"b",18,"cro",13717.1088652447
"b",18,"dnk",4490.15779398366
"b",18,"egy",5838.57534656868
"b",18,"esp",9038.12046680793
"b",18,"fin",5088.38189578684
"b",18,"fra",1924.99875993735
"b",18,"gbr",2602.99896711378
"b",18,"golf57",4424.38242626521
"b",18,"grc",6523.82419253399
"b",18,"hun",7416.15304726845
"b",18,"idn",1990.32712767754
"b",18,"irl",5399.48716413434
"b",18,"ita",11383.4545557602
"b",18,"jpn",11283.6491127584
"b",18,"meme",10059.0646816598
"b",18,"mex",8520.39659242988
"b",18,"mys",4516.950045567
"b",18,"nde",1783.08555178958
"b",18,"nld",8411.70518198938
"b",18,"noan",4386.58303224178
"b",18,"noap",3717.46373553367
"b",18,"nor",4700.49263933474
"b",18,"oeu",4055.7817198165
"b",18,"osea",2918.93520917065
"b",18,"pol",1686.33352262126
"b",18,"prt",9310.93276854518
"b",18,"rcam",5301.10645648473
"b",18,"rcz",3123.26407746884
"b",18,"rfa",7691.12098383152
"b",18,"ris",1284.59643645293
"b",18,"rjan57",3396.03145488483
"b",18,"rom",8936.61771172307
"b",18,"rsaf",4404.75337883699
"b",18,"rsam",2835.70951155697
"b",18,"rsas",3667.48055065396
"b",18,"rsl",9635.07353082936
"b",18,"rus",2591.15185309188
"b",18,"slo",13155.5222222554
"b",18,"sui",8260.26224108735
"b",18,"swe",7350.32460434705
"b",18,"tha",3532.63825109435
"b",18,"tur",3478.79834911377
"b",18,"ukr",2104.07270657334
"b",18,"usa",3163.71654025838
"b",18,"vnm",1675.7571961741
"b",18,"zaf",3420.23196486706
"b",19,"arg",2895.53498420948
"b",19,"aus",3673.32233108811
"b",19,"aut",5003.92121166896
"b",19,"bel",7312.880584184
"b",19,"bgr",6644.4286929055
"b",19,"blt",7049.14844808181
"b",19,"bra",308.268180937094
"b",19,"can",1661.2236581903
"b",19,"chl",3796.09407170932
"b",19,"chn",2129.73106779547
"b",19,"cor",4084.77595187148
"b",19,"cro",13717.1088652447
"b",19,"dnk",4490.15779398366
"b",19,"egy",5838.57534656868
"b",19,"esp",9038.12046680793
"b",19,"fin",5088.38189578684
"b",19,"fra",1924.99875993735
"b",19,"gbr",2602.99896711378
"b",19,"golf57",4424.38242626521
"b",19,"grc",6523.82419253399
"b",19,"hun",7416.15304726845
"b",19,"idn",1990.32712767754
"b",19,"irl",5399.48716413434
"b",19,"ita",11383.4545557602
"b",19,"jpn",11283.6491127584
"b",19,"meme",10059.0646816598
"b",19,"mex",8520.39659242988
"b",19,"mys",4516.950045567
"b",19,"nde",1783.08555178958
"b",19,"nld",8411.70518198938
"b",19,"noan",4386.58303224178
"b",19,"noap",3717.46373553367
"b",19,"nor",4700.49263933474
"b",19,"oeu",4055.7817198165
"b",19,"osea",2918.93520917065
"b",19,"pol",1686.33352262126
"b",19,"prt",9310.93276854518
"b",19,"rcam",5301.10645648473
"b",19,"rcz",3123.26407746884
"b",19,"rfa",7691.12098383152
"b",19,"ris",1284.59643645293
"b",19,"rjan57",3396.03145488483
"b",19,"rom",8936.61771172307
"b",19,"rsaf",4404.75337883699
"b",19,"rsam",2835.70951155697
"b",19,"rsas",3667.48055065396
"b",19,"rsl",9635.07353082936
"b",19,"rus",2591.15185309188
"b",19,"slo",13155.5222222554
"b",19,"sui",8260.26224108735
"b",19,"swe",7350.32460434705
"b",19,"tha",3532.63825109435
"b",19,"tur",3478.79834911377
"b",19,"ukr",2104.07270657334
"b",19,"usa",3163.71654025838
"b",19,"vnm",1675.7571961741
"b",19,"zaf",3420.23196486706
"b",20,"arg",2895.53498420948
"b",20,"aus",3673.32233108811
"b",20,"aut",5003.92121166896
"b",20,"bel",7312.880584184
"b",20,"bgr",6644.4286929055
"b",20,"blt",7049.14844808181
"b",20,"bra",308.268180937094
"b",20,"can",1661.2236581903
"b",20,"chl",3796.09407170932
"b",20,"chn",2129.73106779547
"b",20,"cor",4084.77595187148
"b",20,"cro",13717.1088652447
"b",20,"dnk",4490.15779398366
"b",20,"egy",5838.57534656868
"b",20,"esp",9038.12046680793
"b",20,"fin",5088.38189578684
"b",20,"fra",1924.99875993735
"b",20,"gbr",2602.99896711378
"b",20,"golf57",4424.38242626521
"b",20,"grc",6523.82419253399
"b",20,"hun",7416.15304726845
"b",20,"idn",1990.32712767754
"b",20,"irl",5399.48716413434
"b",20,"ita",11383.4545557602
"b",20,"jpn",11283.6491127584
"b",20,"meme",10059.0646816598
"b",20,"mex",8520.39659242988
"b",20,"mys",4516.950045567
"b",20,"nde",1783.08555178958
"b",20,"nld",8411.70518198938
"b",20,"noan",4386.58303224178
"b",20,"noap",3717.46373553367
"b",20,"nor",4700.49263933474
"b",20,"oeu",4055.7817198165
"b",20,"osea",2918.93520917065
"b",20,"pol",1686.33352262126
"b",20,"prt",9310.93276854518
"b",20,"rcam",5301.10645648473
"b",20,"rcz",3123.26407746884
"b",20,"rfa",7691.12098383152
"b",20,"ris",1284.59643645293
"b",20,"rjan57",3396.03145488483
"b",20,"rom",8936.61771172307
"b",20,"rsaf",4404.75337883699
"b",20,"rsam",2835.70951155697
"b",20,"rsas",3667.48055065396
"b",20,"rsl",9635.07353082936
"b",20,"rus",2591.15185309188
"b",20,"slo",13155.5222222554
"b",20,"sui",8260.26224108735
"b",20,"swe",7350.32460434705
"b",20,"tha",3532.63825109435
"b",20,"tur",3478.79834911377
"b",20,"ukr",2104.07270657334
"b",20,"usa",3163.71654025838
"b",20,"vnm",1675.7571961741
"b",20,"zaf",3420.23196486706
"b",21,"arg",2895.53498420948
"b",21,"aus",3673.32233108811
"b",21,"aut",5003.92121166896
"b",21,"bel",7312.880584184
"b",21,"bgr",6644.4286929055
"b",21,"blt",7049.14844808181
"b",21,"bra",308.268180937094
"b",21,"can",1661.2236581903
"b",21,"chl",3796.09407170932
"b",21,"chn",2129.73106779547
"b",21,"cor",4084.77595187148
"b",21,"cro",13717.1088652447
"b",21,"dnk",4490.15779398366
"b",21,"egy",5838.57534656868
"b",21,"esp",9038.12046680793
"b",21,"fin",5088.38189578684
"b",21,"fra",1924.99875993735
"b",21,"gbr",2602.99896711378
"b",21,"golf57",4424.38242626521
"b",21,"grc",6523.82419253399
"b",21,"hun",7416.15304726845
"b",21,"idn",1990.32712767754
"b",21,"irl",5399.48716413434
"b",21,"ita",11383.4545557602
"b",21,"jpn",11283.6491127584
"b",21,"meme",10059.0646816598
"b",21,"mex",8520.39659242988
"b",21,"mys",4516.950045567
"b",21,"nde",1783.08555178958
"b",21,"nld",8411.70518198938
"b",21,"noan",4386.58303224178
"b",21,"noap",3717.46373553367
"b",21,"nor",4700.49263933474
"b",21,"oeu",4055.7817198165
"b",21,"osea",2918.93520917065
"b",21,"pol",1686.33352262126
"b",21,"prt",9310.93276854518
"b",21,"rcam",5301.10645648473
"b",21,"rcz",3123.26407746884
"b",21,"rfa",7691.12098383152
"b",21,"ris",1284.59643645293
"b",21,"rjan57",3396.03145488483
"b",21,"rom",8936.61771172307
"b",21,"rsaf",4404.75337883699
"b",21,"rsam",2835.70951155697
"b",21,"rsas",3667.48055065396
"b",21,"rsl",9635.07353082936
"b",21,"rus",2591.15185309188
"b",21,"slo",13155.5222222554
"b",21,"sui",8260.26224108735
"b",21,"swe",7350.32460434705
"b",21,"tha",3532.63825109435
"b",21,"tur",3478.79834911377
"b",21,"ukr",2104.07270657334
"b",21,"usa",3163.71654025838
"b",21,"vnm",1675.7571961741
"b",21,"zaf",3420.23196486706
"b",22,"arg",2895.53498420948
"b",22,"aus",3673.32233108811
"b",22,"aut",5003.92121166896
"b",22,"bel",7312.880584184
"b",22,"bgr",6644.4286929055
"b",22,"blt",7049.14844808181
"b",22,"bra",308.268180937094
"b",22,"can",1661.2236581903
"b",22,"chl",3796.09407170932
"b",22,"chn",2129.73106779547
"b",22,"cor",4084.77595187148
"b",22,"cro",13717.1088652447
"b",22,"dnk",4490.15779398366
"b",22,"egy",5838.57534656868
"b",22,"esp",9038.12046680793
"b",22,"fin",5088.38189578684
"b",22,"fra",1924.99875993735
"b",22,"gbr",2602.99896711378
"b",22,"golf57",4424.38242626521
"b",22,"grc",6523.82419253399
"b",22,"hun",7416.15304726845
"b",22,"idn",1990.32712767754
"b",22,"irl",5399.48716413434
"b",22,"ita",11383.4545557602
"b",22,"jpn",11283.6491127584
"b",22,"meme",10059.0646816598
"b",22,"mex",8520.39659242988
"b",22,"mys",4516.950045567
"b",22,"nde",1783.08555178958
"b",22,"nld",8411.70518198938
"b",22,"noan",4386.58303224178
"b",22,"noap",3717.46373553367
"b",22,"nor",4700.49263933474
"b",22,"oeu",4055.7817198165
"b",22,"osea",2918.93520917065
"b",22,"pol",1686.33352262126
"b",22,"prt",9310.93276854518
"b",22,"rcam",5301.10645648473
"b",22,"rcz",3123.26407746884
"b",22,"rfa",7691.12098383152
"b",22,"ris",1284.59643645293
"b",22,"rjan57",3396.03145488483
"b",22,"rom",8936.61771172307
"b",22,"rsaf",4404.75337883699
"b",22,"rsam",2835.70951155697
"b",22,"rsas",3667.48055065396
"b",22,"rsl",9635.07353082936
"b",22,"rus",2591.15185309188
"b",22,"slo",13155.5222222554
"b",22,"sui",8260.26224108735
"b",22,"swe",7350.32460434705
"b",22,"tha",3532.63825109435
"b",22,"tur",3478.79834911377
"b",22,"ukr",2104.07270657334
"b",22,"usa",3163.71654025838
"b",22,"vnm",1675.7571961741
"b",22,"zaf",3420.23196486706
"b",23,"arg",2895.53498420948
"b",23,"aus",3673.32233108811
"b",23,"aut",5003.92121166896
"b",23,"bel",7312.880584184
"b",23,"bgr",6644.4286929055
"b",23,"blt",7049.14844808181
"b",23,"bra",308.268180937094
"b",23,"can",1661.2236581903
"b",23,"chl",3796.09407170932
"b",23,"chn",2129.73106779547
"b",23,"cor",4084.77595187148
"b",23,"cro",13717.1088652447
"b",23,"dnk",4490.15779398366
"b",23,"egy",5838.57534656868
"b",23,"esp",9038.12046680793
"b",23,"fin",5088.38189578684
"b",23,"fra",1924.99875993735
"b",23,"gbr",2602.99896711378
"b",23,"golf57",4424.38242626521
"b",23,"grc",6523.82419253399
"b",23,"hun",7416.15304726845
"b",23,"idn",1990.32712767754
"b",23,"irl",5399.48716413434
"b",23,"ita",11383.4545557602
"b",23,"jpn",11283.6491127584
"b",23,"meme",10059.0646816598
"b",23,"mex",8520.39659242988
"b",23,"mys",4516.950045567
"b",23,"nde",1783.08555178958
"b",23,"nld",8411.70518198938
"b",23,"noan",4386.58303224178
"b",23,"noap",3717.46373553367
"b",23,"nor",4700.49263933474
"b",23,"oeu",4055.7817198165
"b",23,"osea",2918.93520917065
"b",23,"pol",1686.33352262126
"b",23,"prt",9310.93276854518
"b",23,"rcam",5301.10645648473
"b",23,"rcz",3123.26407746884
"b",23,"rfa",7691.12098383152
"b",23,"ris",1284.59643645293
"b",23,"rjan57",3396.03145488483
"b",23,"rom",8936.61771172307
"b",23,"rsaf",4404.75337883699
"b",23,"rsam",2835.70951155697
"b",23,"rsas",3667.48055065396
"b",23,"rsl",9635.07353082936
"b",23,"rus",2591.15185309188
"b",23,"slo",13155.5222222554
"b",23,"sui",8260.26224108735
"b",23,"swe",7350.32460434705
"b",23,"tha",3532.63825109435
"b",23,"tur",3478.79834911377
"b",23,"ukr",2104.07270657334
"b",23,"usa",3163.71654025838
"b",23,"vnm",1675.7571961741
"b",23,"zaf",3420.23196486706
"b",24,"arg",2895.53498420948
"b",24,"aus",3673.32233108811
"b",24,"aut",5003.92121166896
"b",24,"bel",7312.880584184
"b",24,"bgr",6644.4286929055
"b",24,"blt",7049.14844808181
"b",24,"bra",308.268180937094
"b",24,"can",1661.2236581903
"b",24,"chl",3796.09407170932
"b",24,"chn",2129.73106779547
"b",24,"cor",4084.77595187148
"b",24,"cro",13717.1088652447
"b",24,"dnk",4490.15779398366
"b",24,"egy",5838.57534656868
"b",24,"esp",9038.12046680793
"b",24,"fin",5088.38189578684
"b",24,"fra",1924.99875993735
"b",24,"gbr",2602.99896711378
"b",24,"golf57",4424.38242626521
"b",24,"grc",6523.82419253399
"b",24,"hun",7416.15304726845
"b",24,"idn",1990.32712767754
"b",24,"irl",5399.48716413434
"b",24,"ita",11383.4545557602
"b",24,"jpn",11283.6491127584
"b",24,"meme",10059.0646816598
"b",24,"mex",8520.39659242988
"b",24,"mys",4516.950045567
"b",24,"nde",1783.08555178958
"b",24,"nld",8411.70518198938
"b",24,"noan",4386.58303224178
"b",24,"noap",3717.46373553367
"b",24,"nor",4700.49263933474
"b",24,"oeu",4055.7817198165
"b",24,"osea",2918.93520917065
"b",24,"pol",1686.33352262126
"b",24,"prt",9310.93276854518
"b",24,"rcam",5301.10645648473
"b",24,"rcz",3123.26407746884
"b",24,"rfa",7691.12098383152
"b",24,"ris",1284.59643645293
"b",24,"rjan57",3396.03145488483
"b",24,"rom",8936.61771172307
"b",24,"rsaf",4404.75337883699
"b",24,"rsam",2835.70951155697
"b",24,"rsas",3667.48055065396
"b",24,"rsl",9635.07353082936
"b",24,"rus",2591.15185309188
"b",24,"slo",13155.5222222554
"b",24,"sui",8260.26224108735
"b",24,"swe",7350.32460434705
"b",24,"tha",3532.63825109435
"b",24,"tur",3478.79834911377
"b",24,"ukr",2104.07270657334
"b",24,"usa",3163.71654025838
"b",24,"vnm",1675.7571961741
"b",24,"zaf",3420.23196486706
"b",25,"arg",2895.53498420948
"b",25,"aus",3673.32233108811
"b",25,"aut",5003.92121166896
"b",25,"bel",7312.880584184
"b",25,"bgr",6644.4286929055
"b",25,"blt",7049.14844808181
"b",25,"bra",308.268180937094
"b",25,"can",1661.2236581903
"b",25,"chl",3796.09407170932
"b",25,"chn",2129.73106779547
"b",25,"cor",4084.77595187148
"b",25,"cro",13717.1088652447
"b",25,"dnk",4490.15779398366
"b",25,"egy",5838.57534656868
"b",25,"esp",9038.12046680793
"b",25,"fin",5088.38189578684
"b",25,"fra",1924.99875993735
"b",25,"gbr",2602.99896711378
"b",25,"golf57",4424.38242626521
"b",25,"grc",6523.82419253399
"b",25,"hun",7416.15304726845
"b",25,"idn",1990.32712767754
"b",25,"irl",5399.48716413434
"b",25,"ita",11383.4545557602
"b",25,"jpn",11283.6491127584
"b",25,"meme",10059.0646816598
"b",25,"mex",8520.39659242988
"b",25,"mys",4516.950045567
"b",25,"nde",1783.08555178958
"b",25,"nld",8411.70518198938
"b",25,"noan",4386.58303224178
"b",25,"noap",3717.46373553367
"b",25,"nor",4700.49263933474
"b",25,"oeu",4055.7817198165
"b",25,"osea",2918.93520917065
"b",25,"pol",1686.33352262126
"b",25,"prt",9310.93276854518
"b",25,"rcam",5301.10645648473
"b",25,"rcz",3123.26407746884
"b",25,"rfa",7691.12098383152
"b",25,"ris",1284.59643645293
"b",25,"rjan57",3396.03145488483
"b",25,"rom",8936.61771172307
"b",25,"rsaf",4404.75337883699
"b",25,"rsam",2835.70951155697
"b",25,"rsas",3667.48055065396
"b",25,"rsl",9635.07353082936
"b",25,"rus",2591.15185309188
"b",25,"slo",13155.5222222554
"b",25,"sui",8260.26224108735
"b",25,"swe",7350.32460434705
"b",25,"tha",3532.63825109435
"b",25,"tur",3478.79834911377
"b",25,"ukr",2104.07270657334
"b",25,"usa",3163.71654025838
"b",25,"vnm",1675.7571961741
"b",25,"zaf",3420.23196486706
"b",26,"arg",2895.53498420948
"b",26,"aus",3673.32233108811
"b",26,"aut",5003.92121166896
"b",26,"bel",7312.880584184
"b",26,"bgr",6644.4286929055
"b",26,"blt",7049.14844808181
"b",26,"bra",308.268180937094
"b",26,"can",1661.2236581903
"b",26,"chl",3796.09407170932
"b",26,"chn",2129.73106779547
"b",26,"cor",4084.77595187148
"b",26,"cro",13717.1088652447
"b",26,"dnk",4490.15779398366
"b",26,"egy",5838.57534656868
"b",26,"esp",9038.12046680793
"b",26,"fin",5088.38189578684
"b",26,"fra",1924.99875993735
"b",26,"gbr",2602.99896711378
"b",26,"golf57",4424.38242626521
"b",26,"grc",6523.82419253399
"b",26,"hun",7416.15304726845
"b",26,"idn",1990.32712767754
"b",26,"irl",5399.48716413434
"b",26,"ita",11383.4545557602
"b",26,"jpn",11283.6491127584
"b",26,"meme",10059.0646816598
"b",26,"mex",8520.39659242988
"b",26,"mys",4516.950045567
"b",26,"nde",1783.08555178958
